epoch,step,train/drug_loss_epoch,train/drug_loss_step,train/drug_pearson_epoch,train/drug_pearson_step,train/drug_scaled,train/eln_loss_epoch,train/eln_loss_step,train/eln_qwk_epoch,train/eln_qwk_step,train/eln_scaled,train/subtype_acc_epoch,train/subtype_acc_step,train/subtype_loss_epoch,train/subtype_loss_step,train/subtype_scaled,train/survival_loss_epoch,train/survival_loss_step,train/survival_scaled,train/total_loss,val/drug_loss,val/drug_pearson,val/eln_loss,val/eln_qwk,val/subtype_acc,val/subtype_loss,val/survival_loss,val/total_loss
24,724,,,,,,,,,,,,,,,,,,,,0.7043551206588745,0.16151556372642517,0.6861538290977478,0.6688012480735779,0.27586206793785095,1.470366358757019,1.1374127864837646,1.9985630512237549
24,724,0.7647346258163452,,0.05613134801387787,,,0.8648874163627625,,0.4457531273365021,,,0.4655172526836395,,1.4283405542373657,,,0.9002767205238342,,,,,,,,,,,
25,729,,0.7597278356552124,,0.09086048603057861,0.3796796500682831,,0.619376540184021,,0.0,0.30968424677848816,,0.75,,1.3193359375,0.659404993057251,,0.7990072965621948,0.3994538486003876,1.748222827911377,,,,,,,,
25,739,,0.7630237936973572,,0.10062330961227417,0.3813280761241913,,0.5733277797698975,,0.8333333134651184,0.28665703535079956,,0.25,,1.3857421875,0.6925498247146606,,0.6468189358711243,0.32332026958465576,1.6838552951812744,,,,,,,,
25,749,,0.3036263883113861,,1.0,0.1512656807899475,,0.1886787712574005,,1.0,0.09432142227888107,,0.5,,1.01904296875,0.5095061659812927,,0.8636419177055359,0.43178591132164,1.1868791580200195,,,,,,,,
25,753,,,,,,,,,,,,,,,,,,,,0.7035064697265625,0.16178469359874725,0.8757959604263306,0.6715927124023438,0.3103448152542114,1.556303858757019,1.2299662828445435,2.182137966156006
25,753,0.6950012445449829,,0.16914021968841553,,,0.7785672545433044,,0.5231564044952393,,,0.4655172526836395,,1.3851780891418457,,,0.9960659742355347,,,,,,,,,,,
26,759,,0.8117506504058838,,-0.10746252536773682,0.4057261049747467,,0.41070085763931274,,1.0,0.20533372461795807,,0.75,,1.0703125,0.5350971221923828,,0.797040581703186,0.3984675705432892,1.5446244478225708,,,,,,,,
26,769,,0.7195478677749634,,0.03568297624588013,0.359548956155777,,0.8305902481079102,,0.5555555820465088,0.41528958082199097,,0.25,,1.91796875,0.9581959843635559,,0.5826693177223206,0.2912246882915497,2.024259328842163,,,,,,,,
26,779,,0.1621522754430771,,1.0,0.08039578795433044,,0.7029361724853516,,1.0,0.35145673155784607,,0.5,,1.486328125,0.7427427172660828,,1.1520357131958008,0.5760586261749268,1.750653862953186,,,,,,,,
26,782,,,,,,,,,,,,,,,,,,,,0.7056660056114197,0.16218358278274536,0.8557035326957703,0.6488568782806396,0.27586206793785095,1.5775188207626343,1.218803882598877,2.178157329559326
26,782,0.6913745999336243,,0.11939892172813416,,,0.8604122400283813,,0.4631018340587616,,,0.4396551847457886,,1.4988213777542114,,,0.803740382194519,,,,,,,,,,,
27,789,,0.8595938682556152,,0.07191592454910278,0.42968228459358215,,0.5526341199874878,,0.8333333134651184,0.2762969434261322,,0.5,,1.234375,0.6169827580451965,,0.6593533754348755,0.3295842409133911,1.6525461673736572,,,,,,,,
27,799,,0.7581615447998047,,0.03185868263244629,0.37888091802597046,,0.6614117622375488,,0.5,0.3306885063648224,,0.5,,1.49609375,0.7476089000701904,,1.164958119392395,0.5825247168540955,2.039703130722046,,,,,,,,
27,809,,0.9977757930755615,,-0.10489559173583984,0.49888676404953003,,0.3563552498817444,,1.0,0.17814092338085175,,0.75,,0.61474609375,0.3077179491519928,,0.6678376197814941,0.33382630348205566,1.318571925163269,,,,,,,,
27,811,,,,,,,,,,,,,,,,,,,,0.6968703866004944,0.1759500503540039,0.7970786094665527,0.6906403303146362,0.3103448152542114,1.4597588777542114,1.1643744707107544,2.058410406112671
27,811,0.7201168537139893,,0.12434691190719604,,,0.865605890750885,,0.48487958312034607,,,0.37068966031074524,,1.5165847539901733,,,0.918281078338623,,,,,,,,,,,
28,819,,1.0134334564208984,,0.08318436145782471,0.5067288279533386,,1.5548481941223145,,-0.3999999761581421,0.7774593234062195,,0.0,,2.119140625,1.0585612058639526,,0.9765435457229614,0.4882652163505554,2.831014633178711,,,,,,,,
28,829,,0.5894665718078613,,0.21589601039886475,0.2943829298019409,,0.7631242871284485,,-0.3333333730697632,0.38154569268226624,,0.25,,1.3544921875,0.6769235730171204,,0.5562265515327454,0.2779858112335205,1.6308380365371704,,,,,,,,
28,839,,0.7496522665023804,,0.012489616870880127,0.3746105432510376,,0.3748531937599182,,1.0,0.1873786747455597,,0.5,,1.3798828125,0.6895925998687744,,0.0,-0.00029194116359576583,1.2512898445129395,,,,,,,,
28,840,,,,,,,,,,,,,,,,,,,,0.6945919394493103,0.1761186271905899,0.8557981848716736,0.6679044961929321,0.27586206793785095,1.5635775327682495,1.1698333024978638,2.1411566734313965
28,840,0.6659509539604187,,0.2169230431318283,,,0.7989059686660767,,0.6030091047286987,,,0.43103447556495667,,1.4154767990112305,,,0.9195781946182251,,,,,,,,,,,
29,849,,0.5277799963951111,,0.2904301881790161,0.26347851753234863,,0.4160021245479584,,1.0,0.20795217156410217,,0.75,,0.85791015625,0.4290879964828491,,0.9019672870635986,0.4509546160697937,1.351473331451416,,,,,,,,
29,859,,0.6917902231216431,,-0.006638288497924805,0.34562405943870544,,1.2621543407440186,,0.375,0.6311008334159851,,0.25,,1.9921875,0.995164155960083,,1.4892140626907349,0.7447551488876343,2.716644287109375,,,,,,,,
29,869,,0.7426530122756958,,-0.010605692863464355,0.37109827995300293,,0.6482669115066528,,0.800000011920929,0.3240998089313507,,0.25,,1.708984375,0.8538228273391724,,1.221118450164795,0.6106270551681519,2.1596479415893555,,,,,,,,
29,869,,,,,,,,,,,,,,,,,,,,0.6979079246520996,0.17829932272434235,0.7051136493682861,0.7458127737045288,0.3103448152542114,1.4410358667373657,1.1403086185455322,1.9915130138397217
29,869,0.6572665572166443,,0.1784895360469818,,,0.8159587383270264,,0.6325197815895081,,,0.43103447556495667,,1.426016926765442,,,0.8821097016334534,,,,,,,,,,,
30,879,,1.2973344326019287,,-0.09198117256164551,0.6489351987838745,,0.8940143585205078,,0.75,0.4469963610172272,,0.75,,1.5263671875,0.7626826167106628,,1.3984060287475586,0.6993256211280823,2.5579400062561035,,,,,,,,
30,889,,0.7339689135551453,,4.45246696472168e-05,0.36674386262893677,,1.2159411907196045,,0.0,0.6079941391944885,,0.25,,1.810546875,0.9044948816299438,,1.4494054317474365,0.7248426079750061,2.6040754318237305,,,,,,,,
30,898,,,,,,,,,,,,,,,,,,,,0.6932880282402039,0.18607626855373383,0.7118592262268066,0.7642036080360413,0.3103448152542114,1.462217092514038,1.119896650314331,1.992907166481018
30,898,0.7496412396430969,,0.10701209306716919,,,0.881105899810791,,0.43087366223335266,,,0.42241379618644714,,1.4851832389831543,,,0.8841801881790161,,,,,,,,,,,
31,899,,0.5983638167381287,,0.23849701881408691,0.2988143861293793,,0.5195682048797607,,0.8333333134651184,0.2597285509109497,,0.5,,1.1416015625,0.5706643462181091,,0.5248157382011414,0.26225724816322327,1.3914645910263062,,,,,,,,
31,909,,0.823351263999939,,-0.19552338123321533,0.41151273250579834,,0.2411641627550125,,1.0,0.12048879265785217,,0.25,,1.78271484375,0.8905921578407288,,1.3547545671463013,0.6774922013282776,2.100085735321045,,,,,,,,
31,919,,0.8590470552444458,,-0.02697908878326416,0.4293925166130066,,1.1810225248336792,,0.1666666865348816,0.5905346274375916,,0.25,,1.857421875,0.9278647303581238,,0.9480599164962769,0.4740130305290222,2.421804904937744,,,,,,,,
31,927,,,,,,,,,,,,,,,,,,,,0.6973410844802856,0.1889968365430832,0.8009759783744812,0.7309585809707642,0.27586206793785095,1.4999326467514038,1.1731833219528198,2.084965944290161
31,927,0.7142971158027649,,0.10161622613668442,,,0.7203786373138428,,0.625041127204895,,,0.4655172526836395,,1.3677431344985962,,,0.9459889531135559,,,,,,,,,,,
32,929,,0.6176973581314087,,0.04431712627410889,0.3084885776042938,,0.2770650386810303,,1.0,0.13843515515327454,,0.75,,0.84228515625,0.4213007390499115,,1.0068120956420898,0.5034084320068359,1.3716329336166382,,,,,,,,
32,939,,0.9116237163543701,,0.14222675561904907,0.45572856068611145,,1.0200281143188477,,0.0,0.5100169777870178,,0.25,,1.76953125,0.8839942216873169,,1.0997231006622314,0.5498952269554138,2.399635076522827,,,,,,,,
32,949,,0.5375421047210693,,0.2811759114265442,0.26832735538482666,,0.4814565181732178,,0.8333333134651184,0.24065177142620087,,0.25,,1.4619140625,0.7304906249046326,,1.4417535066604614,0.7210274338722229,1.960497260093689,,,,,,,,
32,956,,,,,,,,,,,,,,,,,,,,0.6986349821090698,0.1837383359670639,0.6791694164276123,0.7642036080360413,0.37931033968925476,1.4325835704803467,1.1789369583129883,1.993944525718689
32,956,0.7245556116104126,,0.06704513728618622,,,0.7192132472991943,,0.6713942885398865,,,0.3965517282485962,,1.412900686264038,,,0.9630204439163208,,,,,,,,,,,
33,959,,1.1695889234542847,,-0.22218704223632812,0.5849597454071045,,1.075850486755371,,0.5555555820465088,0.5379369854927063,,0.5,,1.50732421875,0.7531455755233765,,1.4516685009002686,0.7259883880615234,2.6020307540893555,,,,,,,,
33,969,,0.857998251914978,,0.027606070041656494,0.42886123061180115,,0.7292728424072266,,0.0,0.36459285020828247,,0.75,,1.333984375,0.666649580001831,,1.2248203754425049,0.612487256526947,2.0725908279418945,,,,,,,,
33,979,,0.5832926034927368,,0.2540889382362366,0.29123634099960327,,0.8214543461799622,,0.4285714030265808,0.41069716215133667,,0.5,,1.40234375,0.7007554173469543,,1.0676257610321045,0.5338364243507385,1.9365253448486328,,,,,,,,
33,985,,,,,,,,,,,,,,,,,,,,0.6877443194389343,0.19093114137649536,0.7008512616157532,0.7642036080360413,0.27586206793785095,1.4384429454803467,1.1091697216033936,1.9673248529434204
33,985,0.7281197905540466,,0.11809816211462021,,,0.6725831627845764,,0.6488729119300842,,,0.47413793206214905,,1.3397258520126343,,,0.9037590026855469,,,,,,,,,,,
34,989,,0.5486669540405273,,1.0,0.27388525009155273,,0.9111306071281433,,0.5,0.45554977655410767,,0.25,,1.857421875,0.9278144836425781,,1.024046540260315,0.5120317935943604,2.169281244277954,,,,,,,,
34,999,,0.7801083326339722,,-0.12082779407501221,0.38983434438705444,,0.30175718665122986,,1.0,0.1507505476474762,,0.75,,0.6669921875,0.3338486850261688,,1.0546231269836426,0.5273310542106628,1.4017646312713623,,,,,,,,
34,1009,,0.5664880275726318,,0.16666913032531738,0.2828061580657959,,0.1338406354188919,,1.0,0.06675481796264648,,0.5,,0.703125,0.35187944769859314,,0.28567934036254883,0.1425831913948059,0.844023585319519,,,,,,,,
34,1014,,,,,,,,,,,,,,,,,,,,0.69975346326828,0.1848963350057602,0.6222671270370483,0.7953264713287354,0.3448275923728943,1.3842267990112305,1.1025426387786865,1.9036445617675781
34,1014,0.7155883312225342,,0.12468515336513519,,,0.7626842260360718,,0.6152414679527283,,,0.47413793206214905,,1.3365436792373657,,,0.8495293855667114,,,,,,,,,,,
35,1019,,0.6075633764266968,,0.21998977661132812,0.3033820688724518,,0.5701562166213989,,0.75,0.2849927544593811,,0.5,,1.32861328125,0.6639555096626282,,1.0923244953155518,0.5461959838867188,1.7985262870788574,,,,,,,,
35,1029,,0.6864070892333984,,0.2502608895301819,0.3428816497325897,,0.4538959264755249,,0.75,0.22683492302894592,,0.5,,1.2353515625,0.6174226403236389,,2.255084991455078,1.1280072927474976,2.3151464462280273,,,,,,,,
35,1039,,0.8861700892448425,,-0.17233192920684814,0.44296795129776,,1.7256395816802979,,0.5555555820465088,0.8629751801490784,,0.25,,1.8623046875,0.9302147626876831,,0.7790307998657227,0.38943248987197876,2.6255903244018555,,,,,,,,
35,1043,,,,,,,,,,,,,,,,,,,,0.6981222629547119,0.1812569499015808,0.6802395582199097,0.7493495345115662,0.27586206793785095,1.4103583097457886,1.1426422595977783,1.9649056196212769
35,1043,0.710272490978241,,0.182233989238739,,,0.8032148480415344,,0.6402609348297119,,,0.43103447556495667,,1.4657697677612305,,,0.7744289040565491,,,,,,,,,,,
36,1049,,0.6346431374549866,,0.2715131640434265,0.3169407248497009,,0.7621393799781799,,0.75,0.3810172379016876,,0.5,,1.4453125,0.7221691012382507,,0.7217960357666016,0.3607921302318573,1.7809193134307861,,,,,,,,
36,1059,,0.6735699772834778,,0.14613336324691772,0.3364422023296356,,0.7891983389854431,,0.6363636255264282,0.3945513665676117,,0.5,,1.01611328125,0.5080400705337524,,1.1093226671218872,0.5547037720680237,1.7937374114990234,,,,,,,,
36,1069,,0.7527140974998474,,-0.031946778297424316,0.3760955333709717,,0.6009100079536438,,0.8333333134651184,0.3003618121147156,,0.5,,1.1689453125,0.5842857956886292,,1.3536462783813477,0.6769618988037109,1.9377050399780273,,,,,,,,
36,1072,,,,,,,,,,,,,,,,,,,,0.6971138119697571,0.18484102189540863,0.6776480674743652,0.7493495345115662,0.27586206793785095,1.4238954782485962,1.121529459953308,1.9592713117599487
36,1072,0.7170949578285217,,0.14245720207691193,,,0.8098483681678772,,0.6213091611862183,,,0.36206895112991333,,1.4509950876235962,,,1.0125913619995117,,,,,,,,,,,
37,1079,,0.9334496855735779,,-0.0761638879776001,0.4666547179222107,,0.9574616551399231,,0.4285714030265808,0.47872060537338257,,0.25,,1.806640625,0.9024170637130737,,0.8463778495788574,0.4231279194355011,2.2709202766418457,,,,,,,,
37,1089,,0.6380887627601624,,0.12425744533538818,0.3186546862125397,,1.0955536365509033,,0.0,0.5478007793426514,,0.0,,2.021484375,1.0095891952514648,,0.8942813873291016,0.4470979869365692,2.3231427669525146,,,,,,,,
37,1099,,0.7097338438034058,,0.1286524534225464,0.3545522093772888,,0.31104522943496704,,1.0,0.15534533560276031,,0.25,,1.0859375,0.5428721904754639,,0.5155233144760132,0.2575633227825165,1.310333013534546,,,,,,,,
37,1101,,,,,,,,,,,,,,,,,,,,0.692223072052002,0.1969856321811676,0.725577175617218,0.7416330575942993,0.37931033968925476,1.4226832389831543,1.1613457202911377,2.0000946521759033
37,1101,0.7266867160797119,,0.0945100486278534,,,0.7024766802787781,,0.6097912788391113,,,0.43103447556495667,,1.3393049240112305,,,0.8021191358566284,,,,,,,,,,,
38,1109,,0.6868178248405457,,0.0018129944801330566,0.3430667817592621,,0.8244127035140991,,0.0,0.41215988993644714,,0.75,,0.99560546875,0.4978090822696686,,0.9222941398620605,0.4611149728298187,1.7141507863998413,,,,,,,,
38,1119,,0.8229403495788574,,-0.026989221572875977,0.41127580404281616,,0.5164942741394043,,0.8333333134651184,0.2581154406070709,,0.5,,1.201171875,0.6003552079200745,,0.7598366737365723,0.37981757521629333,1.6495640277862549,,,,,,,,
38,1129,,0.8275294303894043,,0.16565871238708496,0.4135739803314209,,0.2696923315525055,,1.0,0.13464197516441345,,0.75,,0.876953125,0.4386208653450012,,1.256044626235962,0.6281315684318542,1.6149682998657227,,,,,,,,
38,1130,,,,,,,,,,,,,,,,,,,,0.6899011135101318,0.20356780290603638,0.7454413771629333,0.7573070526123047,0.3103448152542114,1.5165679454803467,1.193267822265625,2.0716562271118164
38,1130,0.7096105217933655,,0.12707947194576263,,,0.6996651887893677,,0.6585830450057983,,,0.4568965435028076,,1.3521181344985962,,,0.847051203250885,,,,,,,,,,,
39,1139,,0.6729127764701843,,0.055557429790496826,0.3360910713672638,,0.27366334199905396,,1.0,0.13662351667881012,,1.0,,0.7685546875,0.3845493793487549,,1.1670396327972412,0.5835921168327332,1.4408559799194336,,,,,,,,
39,1149,,0.7877099514007568,,0.08276963233947754,0.39361661672592163,,0.46988868713378906,,0.8571428656578064,0.23478834331035614,,0.5,,1.0849609375,0.5423818826675415,,0.7279812693595886,0.36387279629707336,1.5346596240997314,,,,,,,,
39,1159,,0.7570003271102905,,-0.043689608573913574,0.37822526693344116,,0.7060847282409668,,0.5555555820465088,0.3529540002346039,,0.5,,1.263671875,0.6315248608589172,,0.3695724904537201,0.1845121681690216,1.5472161769866943,,,,,,,,
39,1159,,,,,,,,,,,,,,,,,,,,0.6916064023971558,0.19154614210128784,0.8468387722969055,0.7074986100196838,0.3448275923728943,1.570649266242981,1.1399142742156982,2.1234946250915527
39,1159,0.698712944984436,,0.16631783545017242,,,0.6236955523490906,,0.7264378070831299,,,0.47413793206214905,,1.299653172492981,,,0.8206418752670288,,,,,,,,,,,
40,1169,,0.8045132160186768,,0.007667243480682373,0.4020339846611023,,0.9550466537475586,,0.5,0.47750958800315857,,0.25,,1.74853515625,0.8733755946159363,,0.7153878211975098,0.3575689196586609,2.110488176345825,,,,,,,,
40,1179,,0.726338267326355,,0.1304394006729126,0.3628547191619873,,0.60074782371521,,1.0,0.3002488911151886,,0.75,,1.306640625,0.6529532074928284,,0.8539888858795166,0.4269297122955322,1.7429865598678589,,,,,,,,
40,1188,,,,,,,,,,,,,,,,,,,,0.6905598044395447,0.19510827958583832,0.6058749556541443,0.7769356966018677,0.27586206793785095,1.3857085704803467,1.1146107912063599,1.8974785804748535
40,1188,0.7243667840957642,,0.12006768584251404,,,0.7439475655555725,,0.6467705965042114,,,0.48275861144065857,,1.3510236740112305,,,0.8755112290382385,,,,,,,,,,,
41,1189,,0.8161739110946655,,-0.08914268016815186,0.40787452459335327,,0.6936387419700623,,0.5,0.34672117233276367,,0.75,,1.3203125,0.659770131111145,,0.9993687868118286,0.49968427419662476,1.9140501022338867,,,,,,,,
41,1199,,0.8488354682922363,,0.09966671466827393,0.4242418706417084,,0.3547207713127136,,0.75,0.17714840173721313,,0.75,,0.86474609375,0.43253931403160095,,1.0285961627960205,0.5143113136291504,1.5482409000396729,,,,,,,,
41,1209,,0.6894354820251465,,0.0603710412979126,0.34435227513313293,,0.5518795251846313,,0.6666666269302368,0.2757892310619354,,0.5,,1.196044921875,0.5977837443351746,,0.3837037980556488,0.19156977534294128,1.4094949960708618,,,,,,,,
41,1217,,,,,,,,,,,,,,,,,,,,0.685727596282959,0.20125780999660492,0.8402718305587769,0.7343185544013977,0.3103448152542114,1.5819638967514038,1.218032956123352,2.1619575023651123
41,1217,0.7020880579948425,,0.14897458255290985,,,0.6844709515571594,,0.6232108473777771,,,0.47413793206214905,,1.3519328832626343,,,0.7548573017120361,,,,,,,,,,,
42,1219,,0.799708366394043,,-0.10388064384460449,0.3996173143386841,,0.1180194541811943,,1.0,0.0587078221142292,,0.5,,1.05859375,0.5292261838912964,,3.56656813621521,1.7844760417938232,2.7720274925231934,,,,,,,,
42,1229,,0.6450759768486023,,0.30332279205322266,0.3221140205860138,,1.1615370512008667,,0.19999998807907104,0.5808250904083252,,0.5,,2.009765625,1.003631591796875,,0.30366694927215576,0.15150794386863708,2.0580787658691406,,,,,,,,
42,1239,,0.5407170057296753,,0.2253636121749878,0.26980507373809814,,0.265462189912796,,1.0,0.13246826827526093,,0.5,,1.01220703125,0.5060898065567017,,0.8548564910888672,0.4273597300052643,1.3357229232788086,,,,,,,,
42,1246,,,,,,,,,,,,,,,,,,,,0.6931925415992737,0.18916070461273193,0.7663289308547974,0.7573070526123047,0.3448275923728943,1.5544854402542114,1.2104312181472778,2.11116886138916
42,1246,0.715281069278717,,0.15015104413032532,,,0.6427930593490601,,0.6924690008163452,,,0.5,,1.2837166786193848,,,0.8553770184516907,,,,,,,,,,,
43,1249,,0.7464261054992676,,0.0231437087059021,0.372905969619751,,0.3723506033420563,,0.8571428656578064,0.1859460175037384,,0.75,,0.84228515625,0.4213424623012543,,0.5169676542282104,0.25825226306915283,1.2384467124938965,,,,,,,,
43,1259,,0.5694680213928223,,0.20932048559188843,0.2842077910900116,,0.6002287268638611,,0.5,0.2999657094478607,,0.75,,0.81640625,0.40843701362609863,,0.649644136428833,0.3246517479419708,1.3172622919082642,,,,,,,,
43,1269,,0.6721851825714111,,0.2558014392852783,0.335689514875412,,0.2969300150871277,,0.8333333134651184,0.1481982320547104,,0.75,,0.955078125,0.4775978922843933,,0.3019247055053711,0.1506194919347763,1.112105131149292,,,,,,,,
43,1275,,,,,,,,,,,,,,,,,,,,0.678592324256897,0.20390181243419647,0.7827904224395752,0.7573070526123047,0.3103448152542114,1.4901670217514038,1.197420597076416,2.073476552963257
43,1275,0.6691844463348389,,0.21795469522476196,,,0.6547255516052246,,0.642968475818634,,,0.4655172526836395,,1.3358533382415771,,,0.7961434721946716,,,,,,,,,,,
44,1279,,0.6506012082099915,,0.3120459318161011,0.3248678147792816,,0.9273281097412109,,0.6666666269302368,0.46363598108291626,,0.25,,1.3740234375,0.6865337491035461,,1.507105827331543,0.7538048028945923,2.228842258453369,,,,,,,,
44,1289,,0.8196979761123657,,0.25384974479675293,0.40962478518486023,,1.0311002731323242,,0.6666666269302368,0.5155625939369202,,0.0,,1.61328125,0.8058508038520813,,0.6698191165924072,0.3347446322441101,2.0657827854156494,,,,,,,,
44,1299,,0.7523951530456543,,0.04012089967727661,0.37588706612586975,,0.4828478693962097,,1.0,0.24121567606925964,,0.5,,1.00830078125,0.5041413307189941,,0.31273674964904785,0.15602333843708038,1.2772674560546875,,,,,,,,
44,1304,,,,,,,,,,,,,,,,,,,,0.6812541484832764,0.21092408895492554,0.6116486191749573,0.7642036080360413,0.27586206793785095,1.4205280542373657,1.166039228439331,1.9387125968933105
44,1304,0.7001751661300659,,0.13848036527633667,,,0.6696789860725403,,0.7484622001647949,,,0.3965517282485962,,1.285947561264038,,,0.9969120025634766,,,,,,,,,,,
45,1309,,0.8246002197265625,,-0.10074412822723389,0.4120790660381317,,1.3970069885253906,,0.0,0.698667049407959,,0.25,,1.9482421875,0.9728835225105286,,1.3540713787078857,0.6772159337997437,2.760845422744751,,,,,,,,
45,1319,,0.6055035591125488,,0.17324095964431763,0.3022494316101074,,1.1149201393127441,,0.0,0.5575083494186401,,0.0,,1.712890625,0.8555096983909607,,1.4952315092086792,0.7478703260421753,2.463137626647949,,,,,,,,
45,1329,,0.13721249997615814,,1.0,0.06749860942363739,,0.28603315353393555,,1.0,0.1427130252122879,,0.75,,0.9609375,0.48052218556404114,,1.1165605783462524,0.558340847492218,1.2490745782852173,,,,,,,,
45,1333,,,,,,,,,,,,,,,,,,,,0.6780148148536682,0.21028457581996918,0.6202957630157471,0.7493495345115662,0.3448275923728943,1.3247575759887695,1.176376461982727,1.8988090753555298
45,1333,0.7025807499885559,,0.1708846092224121,,,0.7945729494094849,,0.5396551489830017,,,0.43103447556495667,,1.3967705965042114,,,0.8376539349555969,,,,,,,,,,,
46,1339,,0.0,,1.0,-0.0012929626973345876,,0.45959770679473877,,1.0,0.22956548631191254,,0.5,,1.09814453125,0.5489435195922852,,1.093256950378418,0.5466775298118591,1.3238935470581055,,,,,,,,
46,1349,,0.6443006992340088,,0.1635054349899292,0.32168862223625183,,0.2026371955871582,,1.0,0.10096922516822815,,1.0,,0.88623046875,0.44326919317245483,,1.0109922885894775,0.5055022835731506,1.371429443359375,,,,,,,,
46,1359,,0.737769365310669,,0.03931140899658203,0.36854279041290283,,0.1967809945344925,,1.0,0.09803364425897598,,0.75,,0.81005859375,0.40528640151023865,,0.0,-0.000534909893758595,0.8713279366493225,,,,,,,,
46,1362,,,,,,,,,,,,,,,,,,,,0.6832723021507263,0.20626643300056458,0.5954228043556213,0.7953264713287354,0.4137931168079376,1.2979525327682495,1.211103916168213,1.8929951190948486
46,1362,0.709515392780304,,0.13252952694892883,,,0.7318920493125916,,0.5880983471870422,,,0.5,,1.3192349672317505,,,0.7818905115127563,,,,,,,,,,,
47,1369,,0.6114563345909119,,0.2112777829170227,0.30521807074546814,,0.7022224068641663,,0.6363636255264282,0.3509772717952728,,0.5,,1.108642578125,0.5541763305664062,,1.0826925039291382,0.541391134262085,1.751762866973877,,,,,,,,
47,1379,,0.7274703979492188,,0.06119430065155029,0.36337581276893616,,1.0278346538543701,,-0.25,0.5139302015304565,,0.5,,1.2685546875,0.6339144110679626,,0.9414983987808228,0.4707176983356476,1.9819380044937134,,,,,,,,
47,1389,,0.7365119457244873,,-0.007432222366333008,0.3679063618183136,,0.9144663214683533,,0.5,0.4571935832500458,,0.25,,1.9375,0.9674704074859619,,0.0,-0.0005499013932421803,1.7920204401016235,,,,,,,,
47,1391,,,,,,,,,,,,,,,,,,,,0.6810195446014404,0.2083083540201187,0.6686515808105469,0.7504104971885681,0.3448275923728943,1.4326508045196533,1.1650859117507935,1.9726256132125854
47,1391,0.6662375330924988,,0.13682612776756287,,,0.62202388048172,,0.6801948547363281,,,0.5258620977401733,,1.2862590551376343,,,0.7567645907402039,,,,,,,,,,,
48,1399,,0.6400068998336792,,0.14368706941604614,0.31952202320098877,,0.16318421065807343,,1.0,0.08119648694992065,,1.0,,0.46630859375,0.23388996720314026,,0.3164268732070923,0.1578327715396881,0.7924412488937378,,,,,,,,
48,1409,,0.5985842347145081,,0.12001007795333862,0.2987514138221741,,0.17442336678504944,,1.0,0.08681455999612808,,0.5,,1.0361328125,0.518018364906311,,1.3735136985778809,0.6869673132896423,1.5905516147613525,,,,,,,,
48,1419,,0.22996559739112854,,1.0,0.11393769830465317,,0.19791913032531738,,1.0,0.09856855124235153,,0.75,,0.86962890625,0.4349976181983948,,0.8288529515266418,0.4143296480178833,1.0618335008621216,,,,,,,,
48,1420,,,,,,,,,,,,,,,,,,,,0.677987813949585,0.21646463871002197,0.659331202507019,0.7416330575942993,0.3448275923728943,1.4130523204803467,1.1623656749725342,1.9552853107452393
48,1420,0.6799788475036621,,0.19288857281208038,,,0.7325947284698486,,0.6524851322174072,,,0.4568965435028076,,1.321137547492981,,,0.7818191051483154,,,,,,,,,,,
49,1429,,0.9132157564163208,,0.11547279357910156,0.45649096369743347,,0.9651117920875549,,0.5,0.4825388193130493,,0.5,,1.5556640625,0.7770573496818542,,1.4515444040298462,0.7260313630104065,2.4421184062957764,,,,,,,,
49,1439,,0.6974052786827087,,0.06940120458602905,0.34828799962997437,,0.8651795983314514,,0.6666666269302368,0.4325222074985504,,0.75,,1.3984375,0.6986608505249023,,0.8788450956344604,0.43935292959213257,1.9188239574432373,,,,,,,,
49,1449,,0.8021934032440186,,-0.07298386096954346,0.40082475543022156,,0.6971170902252197,,0.8333333134651184,0.34840407967567444,,0.5,,1.388671875,0.6937890648841858,,0.0,-0.0005825106054544449,1.4424355030059814,,,,,,,,
49,1449,,,,,,,,,,,,,,,,,,,,0.6776154637336731,0.22076639533042908,0.639746367931366,0.7416330575942993,0.3448275923728943,1.3731815814971924,1.176807165145874,1.9326246976852417
49,1449,0.7332987189292908,,0.10633573681116104,,,0.7169507741928101,,0.589225709438324,,,0.42241379618644714,,1.3480013608932495,,,0.8369911313056946,,,,,,,,,,,
