epoch,step,train/mfm_acc,train/mfm_loss_epoch,train/mfm_loss_step,val/mfm_acc,val/mfm_loss
0,9,,,2.8908095359802246,,
0,19,,,2.830383539199829,,
0,29,,,2.789036989212036,,
0,39,,,2.787815570831299,,
0,49,,,2.7837438583374023,,
0,59,,,2.7828786373138428,,
0,69,,,2.777559995651245,,
0,79,,,2.7779417037963867,,
0,89,,,2.7698557376861572,,
0,99,,,2.759282112121582,,
0,109,,,2.759810209274292,,
0,119,,,2.758906841278076,,
0,129,,,2.7603859901428223,,
0,139,,,2.7453081607818604,,
0,149,,,2.7382686138153076,,
0,159,,,2.736299514770508,,
0,169,,,2.740940570831299,,
0,179,,,2.726384401321411,,
0,189,,,2.7239794731140137,,
0,199,,,2.7190966606140137,,
0,209,,,2.712540626525879,,
0,219,,,2.7142488956451416,,
0,229,,,2.703608512878418,,
0,239,,,2.6844143867492676,,
0,249,,,2.6999599933624268,,
0,259,,,2.69187068939209,,
0,269,,,2.6910276412963867,,
0,279,,,2.668041944503784,,
0,289,,,2.6701605319976807,,
0,299,,,2.6543033123016357,,
0,309,,,2.6519651412963867,,
0,319,,,2.630887985229492,,
0,329,,,2.6347720623016357,,
0,339,,,2.6471970081329346,,
0,349,,,2.6198880672454834,,
0,359,,,2.6128804683685303,,
0,369,,,2.603407382965088,,
0,379,,,2.598228931427002,,
0,389,,,2.597977638244629,,
0,399,,,2.5853681564331055,,
0,409,,,2.5724756717681885,,
0,419,,,2.5782077312469482,,
0,429,,,2.5706846714019775,,
0,439,,,2.5617175102233887,,
0,449,,,2.5598151683807373,,
0,459,,,2.56874418258667,,
0,469,,,2.5366766452789307,,
0,479,,,2.5276362895965576,,
0,489,,,2.519502639770508,,
0,499,,,2.5170819759368896,,
0,509,,,2.503101348876953,,
0,519,,,2.5082132816314697,,
0,529,,,2.4964849948883057,,
0,539,,,2.495826482772827,,
0,549,,,2.481661558151245,,
0,559,,,2.500607490539551,,
0,569,,,2.5091230869293213,,
0,579,,,2.4725704193115234,,
0,589,,,2.483309268951416,,
0,599,,,2.468276023864746,,
0,607,,,,0.25662365555763245,2.4360408782958984
0,607,0.2089380919933319,2.6462416648864746,,,
1,609,,,2.4785728454589844,,
1,619,,,2.413540840148926,,
1,629,,,2.4666824340820312,,
1,639,,,2.427279472351074,,
1,649,,,2.4047391414642334,,
1,659,,,2.4138588905334473,,
1,669,,,2.433809995651245,,
1,679,,,2.42669415473938,,
1,689,,,2.40272855758667,,
1,699,,,2.4229342937469482,,
1,709,,,2.408177614212036,,
1,719,,,2.3868110179901123,,
1,729,,,2.3825533390045166,,
1,739,,,2.3700058460235596,,
1,749,,,2.420030117034912,,
1,759,,,2.3585941791534424,,
1,769,,,2.4000344276428223,,
1,779,,,2.3656351566314697,,
1,789,,,2.349580764770508,,
1,799,,,2.3620755672454834,,
1,809,,,2.3618719577789307,,
1,819,,,2.3601162433624268,,
1,829,,,2.332829713821411,,
1,839,,,2.363656520843506,,
1,849,,,2.354466676712036,,
1,859,,,2.307612419128418,,
1,869,,,2.4013559818267822,,
1,879,,,2.349426507949829,,
1,889,,,2.307356357574463,,
1,899,,,2.3285512924194336,,
1,909,,,2.3590123653411865,,
1,919,,,2.2930212020874023,,
1,929,,,2.3214831352233887,,
1,939,,,2.361447334289551,,
1,949,,,2.31061053276062,,
1,959,,,2.301091432571411,,
1,969,,,2.3492562770843506,,
1,979,,,2.3229146003723145,,
1,989,,,2.2808682918548584,,
1,999,,,2.33014178276062,,
1,1009,,,2.281914710998535,,
1,1019,,,2.300835371017456,,
1,1029,,,2.273240327835083,,
1,1039,,,2.2767441272735596,,
1,1049,,,2.329916000366211,,
1,1059,,,2.2949535846710205,,
1,1069,,,2.2819721698760986,,
1,1079,,,2.318092107772827,,
1,1089,,,2.2522854804992676,,
1,1099,,,2.3148300647735596,,
1,1109,,,2.2796785831451416,,
1,1119,,,2.31791090965271,,
1,1129,,,2.238069772720337,,
1,1139,,,2.2761571407318115,,
1,1149,,,2.2164103984832764,,
1,1159,,,2.227405548095703,,
1,1169,,,2.263942241668701,,
1,1179,,,2.225951671600342,,
1,1189,,,2.2717435359954834,,
1,1199,,,2.3160817623138428,,
1,1209,,,2.2610507011413574,,
1,1215,,,,0.2867218554019928,2.235097646713257
1,1215,0.27070826292037964,2.3347902297973633,,,
2,1219,,,2.251953125,,
2,1229,,,2.2728028297424316,,
2,1239,,,2.2727789878845215,,
2,1249,,,2.2841176986694336,,
2,1259,,,2.214942455291748,,
2,1269,,,2.2604687213897705,,
2,1279,,,2.2034988403320312,,
2,1289,,,2.2293314933776855,,
2,1299,,,2.2710580825805664,,
2,1309,,,2.2563984394073486,,
2,1319,,,2.1837146282196045,,
2,1329,,,2.2856557369232178,,
2,1339,,,2.221857786178589,,
2,1349,,,2.236466407775879,,
2,1359,,,2.2141566276550293,,
2,1369,,,2.216289520263672,,
2,1379,,,2.2007908821105957,,
2,1389,,,2.2311527729034424,,
2,1399,,,2.208183526992798,,
2,1409,,,2.1855897903442383,,
2,1419,,,2.222848653793335,,
2,1429,,,2.19879412651062,,
2,1439,,,2.173304796218872,,
2,1449,,,2.1986701488494873,,
2,1459,,,2.1941258907318115,,
2,1469,,,2.184959888458252,,
2,1479,,,2.199531316757202,,
2,1489,,,2.2637529373168945,,
2,1499,,,2.1737964153289795,,
2,1509,,,2.2368505001068115,,
2,1519,,,2.2432355880737305,,
2,1529,,,2.223794937133789,,
2,1539,,,2.214993953704834,,
2,1549,,,2.1922595500946045,,
2,1559,,,2.1894333362579346,,
2,1569,,,2.175739049911499,,
2,1579,,,2.223702907562256,,
2,1589,,,2.1851556301116943,,
2,1599,,,2.211148977279663,,
2,1609,,,2.1991186141967773,,
2,1619,,,2.224839210510254,,
2,1629,,,2.184938430786133,,
2,1639,,,2.198901414871216,,
2,1649,,,2.213324785232544,,
2,1659,,,2.1415507793426514,,
2,1669,,,2.242795944213867,,
2,1679,,,2.1967337131500244,,
2,1689,,,2.2458322048187256,,
2,1699,,,2.171116352081299,,
2,1709,,,2.205665111541748,,
2,1719,,,2.210836410522461,,
2,1729,,,2.2047250270843506,,
2,1739,,,2.1555747985839844,,
2,1749,,,2.147810935974121,,
2,1759,,,2.2166903018951416,,
2,1769,,,2.1461234092712402,,
2,1779,,,2.1228082180023193,,
2,1789,,,2.3042938709259033,,
2,1799,,,2.144273519515991,,
2,1809,,,2.167067766189575,,
2,1819,,,2.2262237071990967,,
2,1823,,,,0.29553210735321045,2.154951333999634
2,1823,0.2879278063774109,2.206275224685669,,,
3,1829,,,2.1253483295440674,,
3,1839,,,2.1593594551086426,,
3,1849,,,2.1803293228149414,,
3,1859,,,2.2215635776519775,,
3,1869,,,2.166282892227173,,
3,1879,,,2.2588064670562744,,
3,1889,,,2.1179230213165283,,
3,1899,,,2.203117847442627,,
3,1909,,,2.175464630126953,,
3,1919,,,2.164940357208252,,
3,1929,,,2.157860279083252,,
3,1939,,,2.1875171661376953,,
3,1949,,,2.135554552078247,,
3,1959,,,2.200575351715088,,
3,1969,,,2.2000629901885986,,
3,1979,,,2.22993803024292,,
3,1989,,,2.111964225769043,,
3,1999,,,2.1842072010040283,,
3,2009,,,2.242586612701416,,
3,2019,,,2.1582114696502686,,
3,2029,,,2.122474193572998,,
3,2039,,,2.099386692047119,,
3,2049,,,2.108534097671509,,
3,2059,,,2.1675636768341064,,
3,2069,,,2.14817476272583,,
3,2079,,,2.178722858428955,,
3,2089,,,2.1485588550567627,,
3,2099,,,2.1293540000915527,,
3,2109,,,2.1825850009918213,,
3,2119,,,2.130178928375244,,
3,2129,,,2.2147789001464844,,
3,2139,,,2.1119325160980225,,
3,2149,,,2.071636199951172,,
3,2159,,,2.1399085521698,,
3,2169,,,2.1093618869781494,,
3,2179,,,2.129549503326416,,
3,2189,,,2.1092982292175293,,
3,2199,,,2.096505880355835,,
3,2209,,,2.1284143924713135,,
3,2219,,,2.111616373062134,,
3,2229,,,2.087027072906494,,
3,2239,,,2.0989139080047607,,
3,2249,,,2.0951802730560303,,
3,2259,,,2.240194320678711,,
3,2269,,,2.140230894088745,,
3,2279,,,2.1920006275177,,
3,2289,,,2.1389541625976562,,
3,2299,,,2.1850948333740234,,
3,2309,,,2.1585187911987305,,
3,2319,,,2.190058708190918,,
3,2329,,,2.157411575317383,,
3,2339,,,2.176633834838867,,
3,2349,,,2.1394166946411133,,
3,2359,,,2.17667555809021,,
3,2369,,,2.1031999588012695,,
3,2379,,,2.094329357147217,,
3,2389,,,2.1310935020446777,,
3,2399,,,2.1537325382232666,,
3,2409,,,2.0969974994659424,,
3,2419,,,2.096266508102417,,
3,2429,,,2.117008924484253,,
3,2431,,,,0.3004436790943146,2.1206271648406982
3,2431,0.2946864664554596,2.1506412029266357,,,
4,2439,,,2.1558306217193604,,
4,2449,,,2.1435964107513428,,
4,2459,,,2.1208889484405518,,
4,2469,,,2.09086275100708,,
4,2479,,,2.08954119682312,,
4,2489,,,2.2084341049194336,,
4,2499,,,2.1490395069122314,,
4,2509,,,2.191223382949829,,
4,2519,,,2.1818912029266357,,
4,2529,,,2.143205165863037,,
4,2539,,,2.0998218059539795,,
4,2549,,,2.1283631324768066,,
4,2559,,,2.2049131393432617,,
4,2569,,,2.0474753379821777,,
4,2579,,,2.107832193374634,,
4,2589,,,2.1144208908081055,,
4,2599,,,2.0706377029418945,,
4,2609,,,2.151176691055298,,
4,2619,,,2.153092384338379,,
4,2629,,,2.0786936283111572,,
4,2639,,,2.1771883964538574,,
4,2649,,,2.1525957584381104,,
4,2659,,,2.0528104305267334,,
4,2669,,,2.029879331588745,,
4,2679,,,2.1226515769958496,,
4,2689,,,2.1086323261260986,,
4,2699,,,2.0441746711730957,,
4,2709,,,2.158421516418457,,
4,2719,,,2.0782291889190674,,
4,2729,,,2.125880241394043,,
4,2739,,,2.1168391704559326,,
4,2749,,,2.0862691402435303,,
4,2759,,,2.1281721591949463,,
4,2769,,,2.0421667098999023,,
4,2779,,,2.228879451751709,,
4,2789,,,2.0602428913116455,,
4,2799,,,2.0255844593048096,,
4,2809,,,2.074583053588867,,
4,2819,,,2.2118141651153564,,
4,2829,,,2.1385996341705322,,
4,2839,,,2.0196614265441895,,
4,2849,,,2.1074962615966797,,
4,2859,,,2.199220895767212,,
4,2869,,,2.0501582622528076,,
4,2879,,,2.124051570892334,,
4,2889,,,2.1240720748901367,,
4,2899,,,2.110442638397217,,
4,2909,,,2.379347562789917,,
4,2919,,,2.0449516773223877,,
4,2929,,,2.098724126815796,,
4,2939,,,2.2025723457336426,,
4,2949,,,2.094219207763672,,
4,2959,,,2.1113550662994385,,
4,2969,,,2.2030563354492188,,
4,2979,,,2.1282284259796143,,
4,2989,,,2.1444859504699707,,
4,2999,,,2.001941680908203,,
4,3009,,,2.1441214084625244,,
4,3019,,,2.1674582958221436,,
4,3029,,,2.137634515762329,,
4,3039,,,2.075791835784912,,
4,3039,,,,0.3024570345878601,2.094346284866333
4,3039,0.2987915277481079,2.1224353313446045,,,
5,3049,,,2.0171971321105957,,
5,3059,,,2.132742404937744,,
5,3069,,,2.1456642150878906,,
5,3079,,,2.0968496799468994,,
5,3089,,,2.155021905899048,,
5,3099,,,2.101375102996826,,
5,3109,,,2.066357135772705,,
5,3119,,,2.063877820968628,,
5,3129,,,2.0650508403778076,,
5,3139,,,2.1483817100524902,,
5,3149,,,2.1112873554229736,,
5,3159,,,2.1049623489379883,,
5,3169,,,2.139073371887207,,
5,3179,,,2.10251522064209,,
5,3189,,,2.083566904067993,,
5,3199,,,2.1912715435028076,,
5,3209,,,2.100963592529297,,
5,3219,,,2.0954391956329346,,
5,3229,,,2.1492857933044434,,
5,3239,,,2.1673290729522705,,
5,3249,,,2.1509151458740234,,
5,3259,,,2.150735378265381,,
5,3269,,,2.0314979553222656,,
5,3279,,,2.030179262161255,,
5,3289,,,2.0666215419769287,,
5,3299,,,2.1395485401153564,,
5,3309,,,2.0913240909576416,,
5,3319,,,2.1023924350738525,,
5,3329,,,2.1393773555755615,,
5,3339,,,2.115107297897339,,
5,3349,,,2.120488405227661,,
5,3359,,,2.141634464263916,,
5,3369,,,2.058458089828491,,
5,3379,,,2.0885303020477295,,
5,3389,,,2.179283618927002,,
5,3399,,,2.0549604892730713,,
5,3409,,,2.1437628269195557,,
5,3419,,,2.021900177001953,,
5,3429,,,2.1553962230682373,,
5,3439,,,2.17510986328125,,
5,3449,,,2.0549633502960205,,
5,3459,,,2.0543196201324463,,
5,3469,,,2.0584123134613037,,
5,3479,,,2.096625566482544,,
5,3489,,,2.0636744499206543,,
5,3499,,,2.072443962097168,,
5,3509,,,2.095215082168579,,
5,3519,,,2.1579384803771973,,
5,3529,,,2.19018292427063,,
5,3539,,,2.050563335418701,,
5,3549,,,2.153604745864868,,
5,3559,,,2.162071943283081,,
5,3569,,,2.1673591136932373,,
5,3579,,,2.073394775390625,,
5,3589,,,2.211822271347046,,
5,3599,,,2.081859827041626,,
5,3609,,,2.1860923767089844,,
5,3619,,,2.0802276134490967,,
5,3629,,,2.119325876235962,,
5,3639,,,2.1550614833831787,,
5,3647,,,,0.3010464906692505,2.0967345237731934
5,3647,0.3010071814060211,2.1067280769348145,,,
6,3649,,,2.1210546493530273,,
6,3659,,,2.123138904571533,,
6,3669,,,2.0321292877197266,,
6,3679,,,2.047004461288452,,
6,3689,,,2.1145987510681152,,
6,3699,,,2.070513963699341,,
6,3709,,,2.112718343734741,,
6,3719,,,2.0818002223968506,,
6,3729,,,2.0621063709259033,,
6,3739,,,2.077352523803711,,
6,3749,,,2.0146968364715576,,
6,3759,,,2.016005754470825,,
6,3769,,,2.159467935562134,,
6,3779,,,2.1489970684051514,,
6,3789,,,2.098693609237671,,
6,3799,,,2.1465203762054443,,
6,3809,,,1.972357988357544,,
6,3819,,,2.133525848388672,,
6,3829,,,2.0572540760040283,,
6,3839,,,2.0805704593658447,,
6,3849,,,2.0492308139801025,,
6,3859,,,2.0107369422912598,,
6,3869,,,2.0207481384277344,,
6,3879,,,1.9878185987472534,,
6,3889,,,2.1090593338012695,,
6,3899,,,2.0784380435943604,,
6,3909,,,2.0658974647521973,,
6,3919,,,2.1034178733825684,,
6,3929,,,2.12726092338562,,
6,3939,,,2.1528563499450684,,
6,3949,,,2.025193929672241,,
6,3959,,,2.137479305267334,,
6,3969,,,2.127626895904541,,
6,3979,,,2.0765740871429443,,
6,3989,,,1.9891235828399658,,
6,3999,,,2.0270133018493652,,
6,4009,,,2.114380121231079,,
6,4019,,,2.065622329711914,,
6,4029,,,2.086961030960083,,
6,4039,,,2.093740701675415,,
6,4049,,,2.088386058807373,,
6,4059,,,2.0522327423095703,,
6,4069,,,2.0672359466552734,,
6,4079,,,2.078907012939453,,
6,4089,,,1.9664137363433838,,
6,4099,,,2.0760245323181152,,
6,4109,,,2.134032964706421,,
6,4119,,,2.017881155014038,,
6,4129,,,2.1403000354766846,,
6,4139,,,2.087151288986206,,
6,4149,,,2.122011661529541,,
6,4159,,,2.038341522216797,,
6,4169,,,2.150324583053589,,
6,4179,,,2.1002941131591797,,
6,4189,,,2.035921096801758,,
6,4199,,,2.145684242248535,,
6,4209,,,2.0645511150360107,,
6,4219,,,2.160576343536377,,
6,4229,,,2.1909379959106445,,
6,4239,,,2.064072608947754,,
6,4249,,,2.1953136920928955,,
6,4255,,,,0.30535539984703064,2.084001064300537
6,4255,0.30369776487350464,2.092935085296631,,,
7,4259,,,2.158623456954956,,
7,4269,,,2.078970432281494,,
7,4279,,,2.1314244270324707,,
7,4289,,,2.0852277278900146,,
7,4299,,,2.0793685913085938,,
7,4309,,,2.0464634895324707,,
7,4319,,,2.068516731262207,,
7,4329,,,2.0280280113220215,,
7,4339,,,2.002741575241089,,
7,4349,,,1.9552189111709595,,
7,4359,,,2.0963850021362305,,
7,4369,,,2.2152087688446045,,
7,4379,,,2.077160358428955,,
7,4389,,,2.0434610843658447,,
7,4399,,,2.1346421241760254,,
7,4409,,,2.098358154296875,,
7,4419,,,2.045905590057373,,
7,4429,,,2.0528652667999268,,
7,4439,,,2.0226330757141113,,
7,4449,,,2.105574131011963,,
7,4459,,,2.2004172801971436,,
7,4469,,,2.0409066677093506,,
7,4479,,,2.087907314300537,,
7,4489,,,2.010366916656494,,
7,4499,,,2.0663623809814453,,
7,4509,,,2.0547447204589844,,
7,4519,,,2.1522328853607178,,
7,4529,,,2.151940107345581,,
7,4539,,,2.1017470359802246,,
7,4549,,,2.1221323013305664,,
7,4559,,,2.087940216064453,,
7,4569,,,2.008033514022827,,
7,4579,,,2.1322600841522217,,
7,4589,,,2.1088993549346924,,
7,4599,,,2.063756227493286,,
7,4609,,,2.0706870555877686,,
7,4619,,,1.9300569295883179,,
7,4629,,,2.1491341590881348,,
7,4639,,,2.100759744644165,,
7,4649,,,2.062767267227173,,
7,4659,,,2.0104594230651855,,
7,4669,,,2.0279688835144043,,
7,4679,,,2.1745083332061768,,
7,4689,,,2.082882881164551,,
7,4699,,,2.05889630317688,,
7,4709,,,2.1480495929718018,,
7,4719,,,1.989192247390747,,
7,4729,,,2.123361825942993,,
7,4739,,,2.1439120769500732,,
7,4749,,,1.9860925674438477,,
7,4759,,,2.181826591491699,,
7,4769,,,2.1325247287750244,,
7,4779,,,1.9954968690872192,,
7,4789,,,2.0794074535369873,,
7,4799,,,2.049271583557129,,
7,4809,,,2.144719362258911,,
7,4819,,,2.00795841217041,,
7,4829,,,2.0054376125335693,,
7,4839,,,2.0747292041778564,,
7,4849,,,2.041356086730957,,
7,4859,,,2.132232666015625,,
7,4863,,,,0.3099463880062103,2.066565990447998
7,4863,0.30478018522262573,2.0871779918670654,,,
8,4869,,,2.029416084289551,,
8,4879,,,2.1091530323028564,,
8,4889,,,2.1073272228240967,,
8,4899,,,2.0259127616882324,,
8,4909,,,2.116133451461792,,
8,4919,,,1.9982668161392212,,
8,4929,,,2.0192933082580566,,
8,4939,,,2.080836772918701,,
8,4949,,,2.083296775817871,,
8,4959,,,2.1285464763641357,,
8,4969,,,2.160515785217285,,
8,4979,,,2.056425094604492,,
8,4989,,,2.083696126937866,,
8,4999,,,2.1047475337982178,,
8,5009,,,2.0894386768341064,,
8,5019,,,2.037912607192993,,
8,5029,,,1.9930753707885742,,
8,5039,,,2.147982597351074,,
8,5049,,,2.1594529151916504,,
8,5059,,,2.018099308013916,,
8,5069,,,2.0580406188964844,,
8,5079,,,2.1329538822174072,,
8,5089,,,2.060802936553955,,
8,5099,,,1.8871310949325562,,
8,5109,,,2.0871825218200684,,
8,5119,,,2.0801305770874023,,
8,5129,,,2.0933547019958496,,
8,5139,,,2.1311075687408447,,
8,5149,,,2.1452929973602295,,
8,5159,,,2.08266019821167,,
8,5169,,,2.003361940383911,,
8,5179,,,2.017019510269165,,
8,5189,,,2.083634853363037,,
8,5199,,,2.04842472076416,,
8,5209,,,2.0630383491516113,,
8,5219,,,2.098073720932007,,
8,5229,,,2.090675115585327,,
8,5239,,,2.0515189170837402,,
8,5249,,,2.0750515460968018,,
8,5259,,,1.9405561685562134,,
8,5269,,,2.1190717220306396,,
8,5279,,,1.973157286643982,,
8,5289,,,2.06303334236145,,
8,5299,,,2.122936725616455,,
8,5309,,,2.1859750747680664,,
8,5319,,,2.080965042114258,,
8,5329,,,2.189725399017334,,
8,5339,,,2.137464761734009,,
8,5349,,,2.082029342651367,,
8,5359,,,2.1219656467437744,,
8,5369,,,2.017803907394409,,
8,5379,,,2.2779922485351562,,
8,5389,,,2.036189556121826,,
8,5399,,,2.034162998199463,,
8,5409,,,2.0825517177581787,,
8,5419,,,1.9938992261886597,,
8,5429,,,2.068016529083252,,
8,5439,,,2.082242727279663,,
8,5449,,,2.1206674575805664,,
8,5459,,,2.1055283546447754,,
8,5469,,,2.0923986434936523,,
8,5471,,,,0.309882253408432,2.066293716430664
8,5471,0.30722835659980774,2.078216075897217,,,
9,5479,,,2.153878688812256,,
9,5489,,,2.065092086791992,,
9,5499,,,2.0728297233581543,,
9,5509,,,2.0177276134490967,,
9,5519,,,2.1868999004364014,,
9,5529,,,2.0664451122283936,,
9,5539,,,2.140944719314575,,
9,5549,,,2.0561904907226562,,
9,5559,,,2.022810935974121,,
9,5569,,,2.124532461166382,,
9,5579,,,2.119943857192993,,
9,5589,,,2.0484542846679688,,
9,5599,,,2.0276951789855957,,
9,5609,,,2.06480073928833,,
9,5619,,,2.0317156314849854,,
9,5629,,,1.9566888809204102,,
9,5639,,,2.1688482761383057,,
9,5649,,,2.064788818359375,,
9,5659,,,2.0267131328582764,,
9,5669,,,2.1451895236968994,,
9,5679,,,2.0363128185272217,,
9,5689,,,2.063408851623535,,
9,5699,,,2.0800721645355225,,
9,5709,,,2.152200222015381,,
9,5719,,,1.923572063446045,,
9,5729,,,2.089177370071411,,
9,5739,,,2.0821990966796875,,
9,5749,,,2.031287908554077,,
9,5759,,,2.0820581912994385,,
9,5769,,,2.0862882137298584,,
9,5779,,,2.132888078689575,,
9,5789,,,2.0016257762908936,,
9,5799,,,1.986108660697937,,
9,5809,,,2.033946990966797,,
9,5819,,,2.140409231185913,,
9,5829,,,2.064516305923462,,
9,5839,,,2.0333163738250732,,
9,5849,,,2.1101322174072266,,
9,5859,,,2.041210651397705,,
9,5869,,,1.9993705749511719,,
9,5879,,,2.0260837078094482,,
9,5889,,,2.103421688079834,,
9,5899,,,2.0960693359375,,
9,5909,,,2.0441744327545166,,
9,5919,,,2.0095102787017822,,
9,5929,,,2.0163755416870117,,
9,5939,,,2.057966470718384,,
9,5949,,,2.121715545654297,,
9,5959,,,2.0921809673309326,,
9,5969,,,2.0968048572540283,,
9,5979,,,2.055757522583008,,
9,5989,,,1.9460850954055786,,
9,5999,,,2.0123963356018066,,
9,6009,,,2.011227607727051,,
9,6019,,,2.140510082244873,,
9,6029,,,2.160574436187744,,
9,6039,,,2.0395941734313965,,
9,6049,,,2.1884806156158447,,
9,6059,,,2.105285406112671,,
9,6069,,,2.1261351108551025,,
9,6079,,,2.0571436882019043,,
9,6079,,,,0.3099464476108551,2.0626749992370605
9,6079,0.30707910656929016,2.07558012008667,,,
10,6089,,,2.019508123397827,,
10,6099,,,2.247683525085449,,
10,6109,,,2.05090069770813,,
10,6119,,,2.00236177444458,,
10,6129,,,1.9998207092285156,,
10,6139,,,2.0359132289886475,,
10,6149,,,2.005711078643799,,
10,6159,,,2.207721471786499,,
10,6169,,,2.0189454555511475,,
10,6179,,,2.0851776599884033,,
10,6189,,,2.1216394901275635,,
10,6199,,,2.128614664077759,,
10,6209,,,2.0321574211120605,,
10,6219,,,2.0047028064727783,,
10,6229,,,2.1799252033233643,,
10,6239,,,2.034566879272461,,
10,6249,,,2.0388059616088867,,
10,6259,,,2.012653112411499,,
10,6269,,,2.059098720550537,,
10,6279,,,2.0176093578338623,,
10,6289,,,2.028352975845337,,
10,6299,,,2.0431225299835205,,
10,6309,,,2.053227424621582,,
10,6319,,,2.027493715286255,,
10,6329,,,2.1070032119750977,,
10,6339,,,2.119572877883911,,
